time,s1.x,s1.y,s2.x,s2.y,scom.x,scom.y,v1.x,v1.y,v2.x,v2.y,vcom.x,vcom.y,p1.x,p1.y,p2.x,p2.y,p.x,p.y,w1,w2,L1,L2,L,E1,E2,E
0.487000,-0.473567,0.201012,0.486557,-0.191012,0.006500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.488000,-0.475445,0.201586,0.487435,-0.191586,0.006000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.489000,-0.477323,0.202160,0.488313,-0.192160,0.005500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.490000,-0.479200,0.202734,0.489190,-0.192734,0.005000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.491000,-0.481078,0.203308,0.490068,-0.193308,0.004500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.492000,-0.482956,0.203883,0.490946,-0.193883,0.004000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.493000,-0.484833,0.204457,0.491823,-0.194457,0.003500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.494000,-0.486711,0.205031,0.492701,-0.195031,0.003000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.495000,-0.488589,0.205605,0.493579,-0.195605,0.002500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.496000,-0.490467,0.206179,0.494457,-0.196179,0.002000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.497000,-0.492344,0.206754,0.495334,-0.196754,0.001500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.498000,-0.494222,0.207328,0.496212,-0.197328,0.001000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.499000,-0.496100,0.207902,0.497090,-0.197902,0.000500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.500000,-0.497977,0.208476,0.497967,-0.198476,0.000000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.501000,-0.499855,0.209051,0.498845,-0.199051,-0.000500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.502000,-0.501733,0.209625,0.499723,-0.199625,-0.001000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.503000,-0.503610,0.210199,0.500600,-0.200199,-0.001500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.504000,-0.505488,0.210773,0.501478,-0.200773,-0.002000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.505000,-0.507366,0.211347,0.502356,-0.201347,-0.002500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.506000,-0.509244,0.211922,0.503234,-0.201922,-0.003000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.507000,-0.511121,0.212496,0.504111,-0.202496,-0.003500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.508000,-0.512999,0.213070,0.504989,-0.203070,-0.004000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.509000,-0.514877,0.213644,0.505867,-0.203644,-0.004500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.510000,-0.516754,0.214218,0.506744,-0.204218,-0.005000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.511000,-0.518632,0.214793,0.507622,-0.204793,-0.005500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.512000,-0.520510,0.215367,0.508500,-0.205367,-0.006000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.513000,-0.522387,0.215941,0.509377,-0.205941,-0.006500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.514000,-0.524265,0.216515,0.510255,-0.206515,-0.007000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.515000,-0.526143,0.217090,0.511133,-0.207090,-0.007500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.516000,-0.528021,0.217664,0.512011,-0.207664,-0.008000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.517000,-0.529898,0.218238,0.512888,-0.208238,-0.008500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.518000,-0.531776,0.218812,0.513766,-0.208812,-0.009000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.519000,-0.533654,0.219386,0.514644,-0.209386,-0.009500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.520000,-0.535531,0.219961,0.515521,-0.209961,-0.010000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.521000,-0.537409,0.220535,0.516399,-0.210535,-0.010500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.522000,-0.539287,0.221109,0.517277,-0.211109,-0.011000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.523000,-0.541165,0.221683,0.518155,-0.211683,-0.011500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.524000,-0.543042,0.222257,0.519032,-0.212257,-0.012000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.525000,-0.544920,0.222832,0.519910,-0.212832,-0.012500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.526000,-0.546798,0.223406,0.520788,-0.213406,-0.013000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.527000,-0.548675,0.223980,0.521665,-0.213980,-0.013500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.528000,-0.550553,0.224554,0.522543,-0.214554,-0.014000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.529000,-0.552431,0.225129,0.523421,-0.215129,-0.014500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.530000,-0.554308,0.225703,0.524298,-0.215703,-0.015000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.531000,-0.556186,0.226277,0.525176,-0.216277,-0.015500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.532000,-0.558064,0.226851,0.526054,-0.216851,-0.016000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.533000,-0.559942,0.227425,0.526932,-0.217425,-0.016500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.534000,-0.561819,0.228000,0.527809,-0.218000,-0.017000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.535000,-0.563697,0.228574,0.528687,-0.218574,-0.017500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.536000,-0.565575,0.229148,0.529565,-0.219148,-0.018000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.537000,-0.567452,0.229722,0.530442,-0.219722,-0.018500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.538000,-0.569330,0.230296,0.531320,-0.220296,-0.019000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.539000,-0.571208,0.230871,0.532198,-0.220871,-0.019500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.540000,-0.573085,0.231445,0.533075,-0.221445,-0.020000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.541000,-0.574963,0.232019,0.533953,-0.222019,-0.020500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.542000,-0.576841,0.232593,0.534831,-0.222593,-0.021000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.543000,-0.578719,0.233168,0.535709,-0.223168,-0.021500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.544000,-0.580596,0.233742,0.536586,-0.223742,-0.022000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.545000,-0.582474,0.234316,0.537464,-0.224316,-0.022500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.546000,-0.584352,0.234890,0.538342,-0.224890,-0.023000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.547000,-0.586229,0.235464,0.539219,-0.225464,-0.023500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.548000,-0.588107,0.236039,0.540097,-0.226039,-0.024000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.549000,-0.589985,0.236613,0.540975,-0.226613,-0.024500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.550000,-0.591863,0.237187,0.541853,-0.227187,-0.025000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.551000,-0.593740,0.237761,0.542730,-0.227761,-0.025500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.552000,-0.595618,0.238335,0.543608,-0.228335,-0.026000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.553000,-0.597496,0.238910,0.544486,-0.228910,-0.026500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.554000,-0.599373,0.239484,0.545363,-0.229484,-0.027000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.555000,-0.601251,0.240058,0.546241,-0.230058,-0.027500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.556000,-0.603129,0.240632,0.547119,-0.230632,-0.028000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.557000,-0.605006,0.241207,0.547996,-0.231207,-0.028500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.558000,-0.606884,0.241781,0.548874,-0.231781,-0.029000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.559000,-0.608762,0.242355,0.549752,-0.232355,-0.029500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.560000,-0.610640,0.242929,0.550630,-0.232929,-0.030000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.561000,-0.612517,0.243503,0.551507,-0.233503,-0.030500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.562000,-0.614395,0.244078,0.552385,-0.234078,-0.031000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.563000,-0.616273,0.244652,0.553263,-0.234652,-0.031500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.564000,-0.618150,0.245226,0.554140,-0.235226,-0.032000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.565000,-0.620028,0.245800,0.555018,-0.235800,-0.032500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.566000,-0.621906,0.246374,0.555896,-0.236374,-0.033000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.567000,-0.623783,0.246949,0.556773,-0.236949,-0.033500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.568000,-0.625661,0.247523,0.557651,-0.237523,-0.034000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.569000,-0.627539,0.248097,0.558529,-0.238097,-0.034500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.570000,-0.629417,0.248671,0.559407,-0.238671,-0.035000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.571000,-0.631294,0.249246,0.560284,-0.239246,-0.035500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.572000,-0.633172,0.249820,0.561162,-0.239820,-0.036000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.573000,-0.635050,0.250394,0.562040,-0.240394,-0.036500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.574000,-0.636927,0.250968,0.562917,-0.240968,-0.037000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.575000,-0.638805,0.251542,0.563795,-0.241542,-0.037500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.576000,-0.640683,0.252117,0.564673,-0.242117,-0.038000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.577000,-0.642561,0.252691,0.565551,-0.242691,-0.038500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.578000,-0.644438,0.253265,0.566428,-0.243265,-0.039000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.579000,-0.646316,0.253839,0.567306,-0.243839,-0.039500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
